timestamp,bid_price_1,ask_price_1,bid_volume_1,ask_volume_1,bid_price_2,ask_price_2,bid_volume_2,ask_volume_2,bid_price_3,ask_price_3,bid_volume_3,ask_volume_3,bid_price_4,ask_price_4,bid_volume_4,ask_volume_4,bid_price_5,ask_price_5,bid_volume_5,ask_volume_5,stock
2023-01-01 00:02:03,101.10051924527677,118.09516074724878,843,309,105.6067829493895,110.61446290130787,960,998,107.4810566788749,110.89520196796842,685,672,100.33789150948249,115.62654119671309,430,913,105.59886156126737,119.94747051362464,541,542,MSFT
2023-01-01 00:02:04,102.27935162541942,116.55241980639022,312,840,106.28426456614586,118.13723343722228,524,725,102.08277675153546,114.33778274407153,355,579,105.93155995527134,114.79040725674614,155,922,106.95639258043137,115.71213324602496,802,263,MSFT
2023-01-01 00:02:05,104.27107788626256,115.5085737060914,178,496,106.88631629307875,119.40503952879402,354,161,102.05220087294072,113.55793127820994,180,879,101.8673299409737,111.04554458151024,450,942,101.18401584141503,114.7261320863414,389,460,MSFT
2023-01-01 00:02:06,108.18014765922493,110.8698675991141,825,199,102.53272383522715,116.48765386159386,528,973,101.89519043237377,115.16134804674498,879,340,103.45949517863203,116.12489507097084,231,543,102.5065598004157,114.95935834548379,790,684,MSFT
2023-01-01 00:02:07,108.60730583256344,114.08453213070699,727,130,100.0997877665845,119.54565928858811,533,419,101.25615613156236,113.04838169256267,227,112,103.47968666155217,117.37953120252938,325,452,101.39740659564355,118.09181297508805,211,218,MSFT
2023-01-01 00:02:08,100.06952130531191,113.72688517012314,703,997,107.23443662354912,111.51432314369963,306,201,103.11007003670888,116.87910091455325,937,246,104.69060340221154,117.67278301053648,407,893,103.90170715271724,113.4067636897016,313,952,MSFT
2023-01-01 00:02:09,105.10747302577566,112.59753783760326,881,627,105.35656599347578,114.77416189480354,127,528,108.85922114443426,118.63954822009511,334,851,103.34136411876173,119.05373188262428,574,510,102.84135864205399,113.89160462685946,749,294,MSFT
2023-01-01 00:02:10,104.17411003148779,117.23420113688584,480,748,108.36117703207249,116.01806733945448,781,973,107.74928472305955,112.98863188786868,652,700,101.07361118450667,114.09470741888777,321,777,107.3292225963057,117.55873359337465,985,700,MSFT
2023-01-01 00:02:11,102.2210781047073,114.9587573507877,779,428,108.21388362900694,115.81736647421187,435,821,107.35251216306793,111.92984007939029,280,194,101.45628738525451,119.53072768622137,272,889,101.08708979628152,110.7298373961377,299,956,MSFT
2023-01-01 00:02:12,101.19865367333682,110.81046215907648,157,265,108.43326167787883,114.01461779089043,687,354,107.97336805649962,111.16180574254089,256,926,100.33437985561098,118.65429405082686,439,637,107.52059368450368,118.65169158143259,504,687,MSFT
2023-01-01 00:02:13,103.37615171403628,112.20183201949811,895,558,104.8509465997954,113.38084409366262,727,631,102.69417889329571,116.16254040570813,553,392,104.70249085328754,112.96501571023938,896,552,100.45704824638588,114.3020269646797,520,832,MSFT
2023-01-01 00:02:14,109.4290970391252,116.83258763659596,125,921,103.33628395836865,111.26824022550419,168,669,108.87441690752487,114.43855991140569,670,124,109.54447694852989,111.59283037349458,605,518,102.02017837322393,115.81292975505649,106,750,MSFT
2023-01-01 00:02:15,103.23202932020756,110.761308594903,980,199,107.9155820259137,113.91742450562278,965,211,101.37303375141605,111.88015717196289,956,371,101.15675223648117,114.35389396128014,920,549,107.91964991964603,117.57476159259835,957,983,MSFT
2023-01-01 00:02:16,105.18790621743366,118.51206914048768,546,720,104.51294113029255,111.62660815105485,845,412,103.36345726715582,116.53136733291855,860,604,109.46264493003082,114.01898707955966,256,684,107.42776641107895,112.66051922439345,624,340,MSFT
2023-01-01 00:02:17,107.03018958895177,114.95146527013975,165,954,101.83442196403435,117.34365676492219,612,560,105.86748118967343,111.48483183005284,803,265,107.33361514732094,115.75719305331204,250,214,104.76326113918863,118.90314208320652,691,608,MSFT
2023-01-01 00:02:18,103.63629602379294,114.80586577326648,859,272,108.54974019561475,112.0883093549459,266,807,101.02905088342001,115.54300705847953,123,861,106.37498802934164,115.83386232327749,796,150,100.49982715077552,119.79224972256611,385,765,MSFT
2023-01-01 00:02:19,109.71782082720961,115.92407784659518,353,848,108.82559876772348,110.58565305284534,963,986,107.30130187776425,115.27148381625264,572,186,106.45277755323563,117.49986984379976,277,468,106.09893741669299,114.94274361406124,770,664,MSFT
2023-01-01 00:02:20,109.62447294942112,118.2468096592515,998,261,104.6630975614017,115.52366137817235,829,561,103.87246048203475,117.34227801186083,499,753,108.26727648396282,115.0988994820561,632,782,104.06724103974098,119.36937365032674,488,241,MSFT
2023-01-01 00:02:21,102.51782295825365,113.47809207902193,143,827,100.75699727309788,115.95229732719402,884,964,107.844056656084,110.55109639940667,691,745,101.06919864379822,111.04822640940766,211,879,103.16528150197969,110.01128622526983,515,931,MSFT
2023-01-01 00:02:22,104.97248505892385,116.78016152559064,196,875,103.8782608991693,118.71913061280506,467,191,104.92896285584602,118.87872931851331,233,890,105.04754323565541,118.58291335553106,782,614,106.40410636826535,118.94237829635529,883,130,MSFT
2023-01-01 00:02:23,103.0087830981677,115.6573196399579,653,362,108.03537659462603,115.76981612417681,350,151,101.80874524425336,117.0299172614682,520,737,106.97091138260758,113.09764583185188,237,309,104.36614562201726,113.11045319751305,812,322,MSFT
2023-01-01 00:02:24,102.84840494377468,112.67028270169422,326,903,109.01774028546228,113.45480853723446,958,904,107.34761811355344,112.16125998348762,312,927,105.86820445073563,119.71297460306592,332,987,100.92421100453178,113.11495424727602,249,903,MSFT
2023-01-01 00:02:25,100.36886947354533,118.78629986355158,873,373,102.03472742497596,118.03011881526321,955,619,102.52143955838943,111.8340534860974,999,590,108.32779071023295,111.1786010867977,431,949,109.15950470512344,112.2808886476994,527,365,MSFT
2023-01-01 00:02:26,106.09564333979897,117.97426021606928,778,102,100.66973612025272,115.40278893187421,785,911,104.90810301268043,114.31660214143784,581,240,100.72271709011352,119.58251172232504,641,912,107.7849309945338,113.17013901150902,907,381,MSFT
2023-01-01 00:02:27,105.02679023228862,116.58451834658426,535,127,108.77350453132838,110.79280284631191,269,197,100.75533269156908,118.17565329544597,447,967,106.90701039499166,110.91011806882517,992,994,100.56378191290553,112.13484583698636,392,887,MSFT
2023-01-01 00:02:28,100.5147875124999,118.50581729094242,890,425,103.89404938978875,115.65850560313247,857,335,106.17866654412036,118.42949993139106,265,202,105.34027730384717,112.31036137947059,406,953,105.25063870190695,119.05869106309972,433,480,MSFT
2023-01-01 00:02:29,102.78646464236611,118.67294200959802,700,248,105.41760964267563,119.08018545421662,189,473,106.65857766216277,115.20456092139383,447,325,103.79160863979943,110.46579942086541,260,726,100.83377562898629,118.99023727213367,371,655,MSFT
2023-01-01 00:02:30,109.08265885966654,117.08362976715034,478,639,109.68065812050759,113.9631262549822,660,680,103.78674209972783,118.60810862686738,948,674,103.40274982234031,117.05113146638995,501,778,108.37289859058485,111.02211314920622,142,161,MSFT
2023-01-01 00:02:31,102.39561890666972,118.37013328363672,277,587,100.66564727914223,112.963258018998,545,656,109.54422780321073,110.05443709191691,497,393,106.20832632774193,118.50298736571791,689,534,106.13013961051972,111.42858428866492,567,812,MSFT
2023-01-01 00:02:32,101.44894872091223,116.97471461669284,526,921,106.48318007452096,111.4346945701802,393,748,108.74168921482068,110.35174631531596,682,995,108.90995374644265,114.3407108181598,377,876,101.72449133573069,118.62018639010667,418,946,MSFT
2023-01-01 00:02:33,104.89452760277563,116.801407717603,808,537,100.74105422574867,111.51445521935358,249,333,107.07940915739995,119.11821593636742,825,405,104.96175926101115,119.2852207504243,419,326,100.20741342806201,113.98937770872746,591,620,MSFT
2023-01-01 00:02:34,109.856504541106,116.18611378215184,406,164,103.754689284665,114.32771484341819,231,131,107.13652074493743,117.75331929885917,534,353,108.2472316407692,115.902990717556,632,762,100.31581012146421,111.69271677339279,626,170,MSFT
2023-01-01 00:02:35,102.42055271511501,117.52716639557642,878,455,108.03814545193447,115.9567982416153,532,388,102.52401714942151,114.50706058250385,676,279,104.02156381843967,116.30007135446523,996,367,105.07365472064829,115.10669402436567,859,701,MSFT
2023-01-01 00:02:36,106.72135547405878,111.58605105293074,603,632,104.33472232755635,110.80615405169601,158,737,106.56815231088449,117.53610131477987,320,139,101.02394462793177,118.4541920170077,596,215,107.34373478676774,114.16668049920095,271,635,MSFT
2023-01-01 00:02:37,107.61619615328718,118.80870759198929,367,351,109.9718235390295,119.39568589025166,935,678,101.9820626523552,119.55639461723422,407,875,100.61505736458639,112.9680020505184,462,699,101.20840451333959,112.19161553737965,829,239,MSFT
2023-01-01 00:02:38,102.37637543992399,118.71843527745231,685,334,105.59059284946602,117.55133617445196,298,641,101.44003223919822,117.72089523881286,897,800,100.51334371323678,113.54265721327626,471,929,102.21284065914958,117.20752218277634,748,415,MSFT
2023-01-01 00:02:39,107.28216348611859,110.29247283034559,107,326,103.21162152635954,115.86623918283662,314,213,109.9946789420258,118.42371333818322,796,619,103.8015014195767,119.05951919194644,991,853,103.27259945169533,116.31289312332731,420,439,MSFT
2023-01-01 00:02:40,103.67783132719254,118.25816750564763,607,624,102.20111325904753,118.2843867093899,997,303,106.22375931473174,117.60606581390061,818,715,103.37237750835843,119.00963496038764,754,459,102.18076782061154,110.9966161355544,838,987,MSFT
2023-01-01 00:02:41,106.32305830593579,111.28869867473445,575,412,103.50520534286161,110.80186756812114,660,128,104.30987872657191,111.68211092433542,565,836,107.1793702362257,119.76482776200871,135,428,103.91336562687158,119.25386714325343,143,689,MSFT
2023-01-01 00:02:42,106.33529710760895,113.35118854259142,396,148,103.72533273759551,114.76838877733124,571,742,102.88164522883952,118.33574109645737,198,645,107.42821501584866,119.01838316441672,402,944,105.59615005765076,115.58469965730069,631,825,MSFT
2023-01-01 00:02:43,105.35774684074758,117.43508256291608,263,217,100.68713677723962,116.30093126861664,843,573,106.03920443662227,111.9510882002421,341,335,100.5085396883374,111.27372036033361,537,139,106.84936748241309,112.50204487063542,730,627,MSFT
2023-01-01 00:02:44,100.90289770054409,111.60759896048309,584,153,103.69574199426773,118.28652906118289,346,796,100.49593508220086,118.92611328044147,257,562,102.21123262889014,118.23724286136988,825,281,109.63775182207229,112.06291815072363,553,640,MSFT
2023-01-01 00:02:45,108.35302495589238,118.17967024119062,696,749,104.64238519739224,117.83469560049268,481,352,100.94680990504796,114.58649898081076,709,327,102.74261850158899,114.09838478109594,131,589,109.30843669683195,111.35947981372202,845,515,MSFT
2023-01-01 00:02:46,103.20780064971736,118.32134177957742,171,664,107.22737752238805,112.770692497134,338,897,100.32856697740397,116.76976752311029,653,799,105.4761198414281,119.90801355945938,285,308,105.70126974828915,114.2463740639035,979,566,MSFT
2023-01-01 00:02:47,101.86518510399854,115.07467733760836,666,143,106.56729484721608,119.40880169559205,466,485,104.99169833262661,114.97240847880643,750,924,101.4451522390695,114.72280964328802,273,372,107.34150056456355,111.35541013090837,990,474,MSFT
2023-01-01 00:02:48,100.40775141554764,110.06385871716833,658,914,107.08765655229155,111.2434584143087,267,161,106.00606629187183,110.93990929416601,894,582,101.339412194,115.53836082502221,665,218,109.50872204625428,114.15816412595225,947,390,MSFT
2023-01-01 00:02:49,105.90892943188241,112.87038133174913,337,152,100.08363681876857,118.75133618621152,659,614,100.62479761357821,112.90722307620665,326,529,109.43788889207958,115.29774915256799,772,481,100.83471944541405,111.48770428234117,967,142,MSFT
2023-01-01 00:02:50,106.77564361842282,116.16926918375742,203,685,102.17667399580536,119.70940249604618,150,529,107.21224467498917,119.83731853997006,522,121,108.04202907297781,113.21737029858278,349,635,100.0563475986143,116.56807521523889,873,963,MSFT
2023-01-01 00:02:51,100.16587828927857,119.81186178027423,309,657,106.61684288399857,111.77153523222626,910,679,102.30395071514565,119.60714751669818,171,442,101.8065490209117,110.75022088892918,862,357,100.29799763729584,117.85242021686358,182,986,MSFT
2023-01-01 00:02:52,105.12093058299281,116.31813527016668,653,624,104.83989368179748,117.22066064203786,709,636,106.85201453769866,113.20486897655547,342,139,104.0656780790549,118.95651230401918,378,582,105.63349362372963,115.49522747522758,642,152,MSFT
2023-01-01 00:02:53,102.26495775197938,112.59803581064159,927,776,100.05313475668346,110.40285518777999,827,790,109.81897140035245,119.96296804245226,629,272,103.55621999257565,118.02675812526287,782,608,107.62833425302534,116.80056874854897,421,887,MSFT
2023-01-01 00:02:54,106.4517279040945,116.34005703099612,567,201,108.04494642431823,114.05422825139155,788,240,106.91105870053852,118.455511954969,688,538,107.91004074065407,111.39526780559669,794,191,103.67074950745035,119.38378737084061,885,982,MSFT
2023-01-01 00:02:55,101.74366429004992,115.39985379715856,553,891,107.72809573290337,115.16283299197674,479,842,108.83193052923609,116.10959499432255,144,278,105.10212916478122,117.76768271350073,101,260,105.45239174727618,116.38371529570608,333,331,MSFT
2023-01-01 00:02:56,106.90937738102465,117.79845395151143,367,869,105.48419162993562,115.80645225909635,573,399,109.48198506743067,110.4012462026101,571,697,101.27849736993467,116.2584666605061,293,248,105.16366318548538,113.64158198183883,639,311,MSFT
2023-01-01 00:02:57,103.86735346300537,111.06980638826958,485,948,100.66463325776272,119.3593724824856,179,774,104.86751048352315,119.0144682953838,470,232,107.38992063156243,114.09143787917623,265,216,100.9477089159202,114.49480158674916,351,107,MSFT
2023-01-01 00:02:58,109.36729988736735,117.61027902502028,874,967,107.66515049532585,116.72250687294195,796,410,107.02324979419707,115.57429279264319,954,450,103.96887978224919,112.54021149095563,858,557,103.21588264224049,118.60525226072036,935,733,MSFT
2023-01-01 00:02:59,101.37520944145993,115.4126657867611,947,497,105.83713587731364,114.81277951219236,466,570,108.51969253555842,118.68476151202769,751,624,102.62924247632147,118.59728783502233,855,664,100.19435155182302,111.30720318950097,864,582,MSFT
2023-01-01 00:03:00,103.41066351050259,119.62992003858994,486,237,107.81959977157959,118.0967503626589,560,492,103.56608912874385,118.34429119905742,788,639,103.7549862202072,117.00188259294053,209,913,101.1070568880651,113.25737022450433,548,141,MSFT
2023-01-01 00:03:01,101.13473521240589,113.41872166038686,976,774,107.5174699239584,119.50532820954409,638,741,102.61397316560395,118.33006215201087,833,605,104.97756563606896,115.47739909469136,479,144,108.11858222909778,115.77280068970484,338,432,MSFT
2023-01-01 00:03:02,109.24693618278563,116.32621893133948,358,486,108.03002071957837,110.2206614868229,551,544,109.46598572778339,116.98173860714905,191,183,103.4311551641701,116.09568533898464,934,876,108.29413497248319,116.76389569408434,589,332,MSFT
2023-01-01 00:03:03,108.77339353380981,119.32028105510017,382,210,105.18008066404624,119.8252127225604,563,857,107.26303500368817,112.91415138676048,121,563,102.41905772591758,110.91066182082182,682,873,108.0194632004507,117.63499075431706,981,169,MSFT
2023-01-01 00:03:04,102.57941627715155,111.02509727990679,725,713,101.40324518193515,110.8613213906368,577,908,102.19682133375827,113.3616025774452,271,929,103.9850202880398,114.73919760911193,775,918,107.26818640952237,113.18206795996088,563,978,MSFT
2023-01-01 00:03:05,106.5998404603418,119.37228487236452,974,116,106.71157473379688,118.14386779268762,519,271,104.49083392676113,113.08469212582686,703,960,100.19172910749899,111.93700292785702,384,333,107.93312846399901,111.4585913400915,413,115,MSFT
2023-01-01 00:03:06,108.17222200201216,116.87885722300814,139,879,106.2047378505197,112.80334752551413,806,675,107.96451769537809,110.20045999532564,291,442,107.72497846096314,112.08383679008826,986,474,106.70982341269519,119.5483920967656,274,168,MSFT
2023-01-01 00:03:07,105.55200811599462,110.67837059105172,585,281,107.42253187199087,111.32179657753872,313,130,105.47062990918442,115.82568909214811,176,379,101.70944893567585,116.61303962286867,520,646,106.69833338816288,110.76392217132039,805,152,MSFT
2023-01-01 00:03:08,105.29650578356006,113.00963566946817,319,983,101.69881006050736,114.39855639713835,468,146,106.49952098165889,116.98833670446032,380,965,100.43904613630637,119.11256151834289,212,949,106.67361797491807,110.95805355786885,279,784,MSFT
2023-01-01 00:03:09,102.41852290900452,117.08172088645281,228,635,101.9497519990029,116.43956579447614,953,229,107.53768202045052,118.53865993525204,463,362,106.5369869290508,114.03756610478347,327,296,105.14042789678204,114.94942541901969,484,873,MSFT
2023-01-01 00:03:10,100.931027678059,110.67350601468772,619,640,108.90409517219328,113.80951845023475,213,451,106.22009188808981,111.40165433382731,278,265,107.73936128823672,112.0774927301219,570,124,103.63347233464845,118.19271028143598,394,478,MSFT
2023-01-01 00:03:11,108.97215757953327,115.82170460176273,712,270,107.4997779845207,110.54565408282699,853,944,105.40079321922195,115.44183148976802,337,392,108.13829131592843,116.48746937236655,912,494,107.30195266161554,117.74504106355327,314,900,MSFT
2023-01-01 00:03:12,109.0041805716333,113.45883056952957,991,508,109.08228488700323,115.99461139658716,602,721,107.49614284387773,110.08008140673783,234,608,104.935091826606,118.71187046350317,627,813,102.98646013586742,119.37699266194092,814,562,MSFT
2023-01-01 00:03:13,106.33101457273268,116.20915517767477,787,839,107.5871532116392,119.02403276110675,735,680,107.275630354322,110.95093647710729,976,679,102.05368184689985,117.48318801122491,595,884,105.4290213147762,111.41602575612988,861,626,MSFT
2023-01-01 00:03:14,103.390297910487,110.45742033812513,718,477,105.97155305990302,113.83215365947251,916,157,106.29872400183179,110.54211744205993,379,325,107.37227677249827,118.68757230536588,130,135,104.33355620217881,113.75727257062437,973,881,MSFT
2023-01-01 00:03:15,103.49209574612661,118.71536806152376,712,287,106.54132737027874,112.16332777630826,687,205,103.5978941338193,117.25478034015487,118,269,106.99713077154337,115.36554671010799,261,573,102.766222770937,112.8214212872171,868,778,MSFT
2023-01-01 00:03:16,107.2595567887024,119.73488969177397,359,957,108.89127923940009,114.42577345932816,410,911,104.05812092200271,110.81059563877604,694,697,102.46270734103173,117.51876244369191,917,322,109.74689920452464,118.60870123554672,174,162,MSFT
2023-01-01 00:03:17,108.97110259952578,119.68877855285692,465,329,105.7880675451194,110.4836271104878,568,429,109.70438548884097,117.1645298155879,839,744,109.03407755862793,111.40064559358936,804,963,102.58751645201819,114.883546202812,443,360,MSFT
2023-01-01 00:03:18,108.87086424265118,117.49651831742925,857,932,106.32391324328387,118.20487584480274,923,867,101.12385932291525,112.49624704410583,470,547,101.0437145808283,113.48274615363192,821,888,103.0929306372303,110.26847934415666,813,599,MSFT
2023-01-01 00:03:19,107.79875545857624,111.30086240130632,886,951,101.56476716003601,118.26340810950187,807,923,102.68504917252835,118.7771296069694,876,789,109.82688239591326,113.89549164481522,477,629,101.61587501758068,117.07964406838397,241,220,MSFT
2023-01-01 00:03:20,106.42031646154288,117.58263195929023,643,218,104.73921220116102,115.88000463429628,962,782,104.92401759204336,118.13149988363814,211,954,108.60247810977465,115.11295746246034,545,287,108.22980625314291,113.88698097826602,817,957,MSFT
2023-01-01 00:03:21,100.84139964995049,110.24586916458802,748,255,107.16397111958099,113.53102888938389,143,482,108.36729686143786,119.57830217475276,862,601,106.87898645479075,119.29076360256823,843,501,105.86589400554489,115.31146763371012,298,339,MSFT
2023-01-01 00:03:22,101.61628714094614,110.22123551528998,623,883,102.70942698316365,117.99783364445783,514,261,101.63675663729728,118.83762015458032,775,863,109.38749888279833,118.74296560222174,526,356,106.13039256472386,118.93787427009998,270,564,MSFT
2023-01-01 00:03:23,108.98554188527079,113.2361021914954,913,786,102.02254180524535,115.54687024788367,797,385,102.7695461812461,119.33329419116347,969,626,107.22311168323708,111.34525492289184,795,753,108.20561411799098,112.56737774632812,505,206,MSFT
2023-01-01 00:03:24,106.0642905965959,114.88643190404666,986,564,103.13826808224415,118.25932308550016,954,170,100.65798217795239,118.58742396513307,779,834,101.90456997030046,111.72789651882464,603,235,103.42919658629879,112.40264675612177,927,279,MSFT
2023-01-01 00:03:25,100.0919705161663,117.70407417807793,115,203,102.41500627992833,116.31458792583021,345,866,107.05985266050818,116.93381900614855,320,478,104.42156138112811,113.57640549588912,626,918,101.93633425380214,112.6319250418009,327,115,MSFT
2023-01-01 00:03:26,101.01471542866032,116.83295376606505,228,703,102.14912637036396,117.84405473212797,183,553,102.38209435475616,111.70259152125436,403,300,100.71503024331635,112.90743865890674,916,690,101.98405363993903,113.38107991259703,510,454,MSFT
2023-01-01 00:03:27,106.63501769108056,114.45902706376748,674,797,104.24850842868086,115.9856299321776,306,985,103.88674750670951,112.71707518854093,802,718,103.89657422288116,116.14770953156263,820,543,107.3261982146226,111.073539746461,997,408,MSFT
2023-01-01 00:03:28,100.05061583846219,112.73626666281666,208,894,109.07838513883534,114.14141068215666,250,666,104.43701447029667,112.12726966130273,424,349,107.41603019737208,119.02776047764544,783,517,106.14115154462448,116.9721966080859,790,826,MSFT
2023-01-01 00:03:29,101.60808051417499,119.97124500157712,986,601,105.07059646738719,119.57945859926137,767,934,108.91313935606456,116.03585787658206,536,508,103.86443350930817,119.62291541672587,877,391,102.06338878582089,112.07398717829136,977,688,MSFT
2023-01-01 00:03:30,105.48733789366587,114.26181302235973,632,792,101.87920380815324,115.41113824878845,627,496,104.11330290331237,115.03619937973602,537,700,103.30294175468134,116.53602952535226,631,673,101.45065394640423,119.26145747270586,886,836,MSFT
2023-01-01 00:03:31,106.91895197692693,114.51387024329675,769,781,100.76971669380875,116.05089518540538,264,614,101.45225019915249,118.67079997158423,269,224,105.95355722510311,118.38159201401086,681,228,101.20687305161972,112.1568631390987,161,704,MSFT
2023-01-01 00:03:32,106.519612595026,111.63623821191669,368,798,106.96156145137925,112.20487639414749,244,125,105.2431493834012,119.52672866499076,474,212,108.72204528998896,115.25202200230797,619,440,106.27798647703038,112.55642029308775,426,280,MSFT
2023-01-01 00:03:33,102.2426930946056,117.94809548749929,261,274,103.82798764436387,116.25650789427277,136,412,109.6295799464863,114.04859889618145,656,236,100.47583192546112,112.08326946860039,133,909,100.0011864491085,112.97020228810817,815,273,MSFT
2023-01-01 00:03:34,107.12179221347536,116.93682225781488,359,833,108.2183094658536,115.71607649482944,432,225,106.07685641050811,115.06350553280812,480,858,103.85470434699735,115.24688412093478,835,356,100.18319342603544,117.68538097011415,978,453,MSFT
2023-01-01 00:03:35,102.372490874968,112.2076961278876,201,844,106.5951076864077,111.84838397947026,502,507,109.83387220460573,119.71516356804139,113,595,101.58240741815263,115.55082601437651,790,823,103.89553135626095,114.2760648744203,232,453,MSFT
2023-01-01 00:03:36,103.25399698159268,110.82381045615843,605,773,107.96241450541369,110.59587097353143,513,664,108.41107308938871,112.76238941623143,842,777,106.9535425073187,117.42457564213557,857,665,106.91349864276162,118.19334624030618,683,318,MSFT
2023-01-01 00:03:37,107.46491405118024,116.80499302074713,834,520,102.7194603941845,116.04359319714771,144,297,100.35965756213413,117.92390775358814,768,249,101.05724560431135,112.1988298970735,589,786,106.95039376497404,117.84853712355789,689,754,MSFT
2023-01-01 00:03:38,106.49632899047215,116.54511214281135,670,233,106.92358922461058,117.63692269350321,501,910,106.58399595377043,112.25239902335247,599,974,106.64807758580244,113.68310382086732,871,199,104.30118273607691,119.29490422767466,288,414,MSFT
2023-01-01 00:03:39,108.49223410494179,112.7325952699821,346,490,102.64061984693718,115.23401370922008,305,287,102.86766877557884,116.81460115425271,745,442,102.86180870797908,113.64027469214567,719,138,106.9107360660457,117.56604155104054,455,533,MSFT
2023-01-01 00:03:40,106.57612892300344,119.5086356225041,739,835,109.39068479450292,112.26772625319646,161,797,105.59616855644724,112.53615627638564,490,679,101.98916813737225,119.59439595741165,853,362,105.21096179580125,110.51911169669063,170,381,MSFT
2023-01-01 00:03:41,105.68308603335471,111.510578917809,894,600,106.36374281533375,116.66521976693035,519,916,102.79345190931227,118.83733388831386,648,832,109.36352557824985,114.43944960326719,522,249,109.76931416797315,118.37281273699058,362,358,MSFT
2023-01-01 00:03:42,100.93674767828092,114.32334801042602,936,764,103.24511800175343,110.80105726609602,967,909,103.4887041660529,115.61477943736676,664,882,100.18524576745956,117.55093967298147,567,732,101.62460213836833,119.3807259670541,405,967,MSFT
2023-01-01 00:03:43,103.67715803059434,119.43615920167599,636,132,102.69511862292272,114.41833704801955,567,815,109.2316871175418,111.85933640874384,629,420,104.37777271889568,117.50811381374439,123,789,106.00667267705606,119.9368919254967,657,658,MSFT
2023-01-01 00:03:44,102.65202367681725,114.19727316926122,230,154,101.90926585071644,111.6336675839842,919,583,102.06643184891705,112.24369175698486,591,921,100.21626992461793,112.65544184803241,315,912,104.91238775951004,111.25267594132465,323,104,MSFT
2023-01-01 00:03:45,102.43989643379084,116.38525947664085,452,618,106.94640958893727,111.84459051059883,118,549,108.74109118025831,114.938491957081,649,960,104.83593048104329,115.71869689371732,154,429,101.94466344657694,116.13273269326535,427,673,MSFT
2023-01-01 00:03:46,109.73010554752446,113.97594397962794,295,855,102.18715612997927,112.02293949158204,464,622,100.30457808070497,119.6160202557488,798,631,105.01047377794418,118.94302893318648,125,219,107.49990432141703,111.9945866588416,861,695,MSFT
2023-01-01 00:03:47,103.93097724666761,112.7421520234867,892,924,105.9530326592749,113.86707057043978,399,970,100.90876538369649,117.69642163883654,484,388,103.21662471394747,114.75197719456949,380,683,102.75508019931995,112.62509640912599,687,744,MSFT
2023-01-01 00:03:48,108.92046555177113,119.83977647959829,765,737,102.64635026925357,110.51150205620398,106,453,108.54675041384263,114.88309642825845,295,588,101.32161777525023,119.45117507342546,903,318,103.81709819093541,117.45584338222858,173,493,MSFT
2023-01-01 00:03:49,106.31138625997264,114.09334006315044,481,111,106.61968944793868,113.97793440929098,860,757,106.30556030909196,113.37719144562217,854,591,103.76387537734476,112.14458229324161,426,913,103.7483056958753,119.7766771769906,610,435,MSFT
2023-01-01 00:03:50,107.94811303541648,118.94099203679134,744,627,108.1493972854054,115.117074471147,527,696,107.4723613803955,115.49268493348443,399,711,106.72262939932565,110.74159105774031,285,222,102.44204473187949,115.94855501463023,241,162,MSFT
2023-01-01 00:03:51,105.02637093105191,112.29954605891086,326,819,107.78025243144653,114.83294284966325,216,199,102.09417670821854,117.4836083342862,914,351,107.82395808644459,118.9145387314475,594,343,104.30705331698405,118.50584469822248,684,892,MSFT
2023-01-01 00:03:52,105.76903884626358,112.13104704025083,800,654,107.60851330930782,113.8278410040304,679,715,105.37083455590104,117.839285884528,646,176,105.30750602388142,118.47681197962217,111,985,104.73345880927619,110.08883803828827,201,143,MSFT
2023-01-01 00:03:53,104.92517693818864,110.31134082884512,575,472,101.87722405692251,118.39146608070753,606,657,107.37219223571304,113.24608798096945,826,746,105.89834394439755,119.92589875933845,740,686,107.44221672809307,110.3663163984962,705,252,MSFT
2023-01-01 00:03:54,101.95242987798045,116.51666825375885,576,583,100.88384946984519,111.45326692420504,645,655,106.27314137010262,117.21159268213877,830,491,102.00616371124653,116.79393488112426,983,617,107.65068574377037,115.96724337325864,680,881,MSFT
2023-01-01 00:03:55,107.22452115261505,113.68526343723761,364,746,106.98948828487386,115.05696743781374,805,377,104.7169876689121,116.57788780036186,927,511,102.87330333227649,119.36687926667149,533,120,101.58555968291662,113.8898310160044,164,953,MSFT
2023-01-01 00:03:56,102.80772362440855,118.64358249839637,471,327,103.68347213794351,110.62041416956555,424,792,109.59783786437714,119.59112291996294,701,272,101.61895610052359,118.2694902508411,307,289,105.92772299327532,118.89757814973154,292,782,MSFT
2023-01-01 00:03:57,100.24315966431453,114.73209906691557,585,722,104.32346226403348,110.71155678877909,154,798,106.76157333453445,119.31090290508016,407,974,102.49295350004611,118.44426333120087,232,324,108.96197798279395,113.01981913085734,161,255,MSFT
2023-01-01 00:03:58,106.45472295907167,119.68193427914721,533,406,100.31149092793392,115.73865849677097,877,725,109.07750800241237,117.89379325603576,351,300,102.24886780225532,115.69141570454268,438,714,101.0878660888456,114.32051027504048,631,577,MSFT
2023-01-01 00:03:59,101.77110679407049,111.85525515703121,745,556,102.59576449275049,115.66018424887821,141,590,107.29770511573682,117.23394688854928,107,316,105.19448786391237,113.82364597916711,295,955,104.72914044534139,115.27909197831568,340,374,MSFT
