timestamp,trade_price,trade_volume,trade_direction,stock
2023-01-01 00:02:29,107.78646464236611,683,sell,NVDA
2023-01-01 00:02:30,114.08265885966654,759,sell,NVDA
2023-01-01 00:02:31,107.39561890666972,960,buy,NVDA
2023-01-01 00:02:32,106.44894872091223,674,sell,NVDA
2023-01-01 00:02:33,109.89452760277563,409,sell,NVDA
2023-01-01 00:02:34,114.856504541106,984,sell,NVDA
2023-01-01 00:02:35,107.42055271511501,342,buy,NVDA
2023-01-01 00:02:36,111.72135547405878,592,buy,NVDA
2023-01-01 00:02:37,112.61619615328718,465,sell,NVDA
2023-01-01 00:02:38,107.37637543992399,429,sell,NVDA
2023-01-01 00:02:39,112.28216348611859,206,sell,NVDA
2023-01-01 00:02:40,108.67783132719254,325,buy,NVDA
2023-01-01 00:02:41,111.32305830593579,924,buy,NVDA
2023-01-01 00:02:42,111.33529710760895,317,sell,NVDA
2023-01-01 00:02:43,110.35774684074758,852,sell,NVDA
2023-01-01 00:02:44,105.90289770054409,605,sell,NVDA
2023-01-01 00:02:45,113.35302495589238,358,sell,NVDA
2023-01-01 00:02:46,108.20780064971736,987,sell,NVDA
2023-01-01 00:02:47,106.86518510399854,873,sell,NVDA
2023-01-01 00:02:48,105.40775141554764,616,buy,NVDA
2023-01-01 00:02:49,110.90892943188241,872,sell,NVDA
2023-01-01 00:02:50,111.77564361842282,153,buy,NVDA
2023-01-01 00:02:51,105.16587828927857,146,sell,NVDA
2023-01-01 00:02:52,110.12093058299281,826,sell,NVDA
2023-01-01 00:02:53,107.26495775197938,788,buy,NVDA
2023-01-01 00:02:54,111.4517279040945,620,buy,NVDA
2023-01-01 00:02:55,106.74366429004992,198,buy,NVDA
2023-01-01 00:02:56,111.90937738102465,119,buy,NVDA
2023-01-01 00:02:57,108.86735346300537,989,sell,NVDA
2023-01-01 00:02:58,114.36729988736735,852,buy,NVDA
2023-01-01 00:02:59,106.37520944145993,672,sell,NVDA
2023-01-01 00:03:00,108.41066351050259,990,buy,NVDA
2023-01-01 00:03:01,106.13473521240589,589,sell,NVDA
2023-01-01 00:03:02,114.24693618278563,518,sell,NVDA
2023-01-01 00:03:03,113.77339353380981,789,sell,NVDA
2023-01-01 00:03:04,107.57941627715155,949,sell,NVDA
2023-01-01 00:03:05,111.5998404603418,161,sell,NVDA
2023-01-01 00:03:06,113.17222200201216,244,sell,NVDA
2023-01-01 00:03:07,110.55200811599462,315,buy,NVDA
2023-01-01 00:03:08,110.29650578356006,102,sell,NVDA
2023-01-01 00:03:09,107.41852290900452,259,buy,NVDA
2023-01-01 00:03:10,105.931027678059,838,buy,NVDA
2023-01-01 00:03:11,113.97215757953327,880,sell,NVDA
2023-01-01 00:03:12,114.0041805716333,219,buy,NVDA
2023-01-01 00:03:13,111.33101457273268,992,sell,NVDA
2023-01-01 00:03:14,108.390297910487,188,buy,NVDA
2023-01-01 00:03:15,108.49209574612661,428,sell,NVDA
2023-01-01 00:03:16,112.2595567887024,679,buy,NVDA
2023-01-01 00:03:17,113.97110259952578,456,sell,NVDA
2023-01-01 00:03:18,113.87086424265118,709,sell,NVDA
2023-01-01 00:03:19,112.79875545857624,366,sell,NVDA
2023-01-01 00:03:20,111.42031646154288,716,sell,NVDA
2023-01-01 00:03:21,105.84139964995049,422,buy,NVDA
2023-01-01 00:03:22,106.61628714094614,734,sell,NVDA
2023-01-01 00:03:23,113.98554188527079,640,buy,NVDA
2023-01-01 00:03:24,111.0642905965959,748,buy,NVDA
2023-01-01 00:03:25,105.0919705161663,294,buy,NVDA
2023-01-01 00:03:26,106.01471542866032,837,sell,NVDA
2023-01-01 00:03:27,111.63501769108056,431,buy,NVDA
2023-01-01 00:03:28,105.05061583846219,269,buy,NVDA
2023-01-01 00:03:29,106.60808051417499,620,buy,NVDA
2023-01-01 00:03:30,110.48733789366587,562,sell,NVDA
2023-01-01 00:03:31,111.91895197692693,139,sell,NVDA
2023-01-01 00:03:32,111.519612595026,636,buy,NVDA
2023-01-01 00:03:33,107.2426930946056,360,sell,NVDA
2023-01-01 00:03:34,112.12179221347536,494,sell,NVDA
2023-01-01 00:03:35,107.372490874968,325,buy,NVDA
2023-01-01 00:03:36,108.25399698159268,223,buy,NVDA
2023-01-01 00:03:37,112.46491405118024,137,sell,NVDA
2023-01-01 00:03:38,111.49632899047215,427,buy,NVDA
2023-01-01 00:03:39,113.49223410494179,350,sell,NVDA
2023-01-01 00:03:40,111.57612892300344,275,sell,NVDA
2023-01-01 00:03:41,110.68308603335471,701,sell,NVDA
2023-01-01 00:03:42,105.93674767828092,553,sell,NVDA
2023-01-01 00:03:43,108.67715803059434,136,sell,NVDA
2023-01-01 00:03:44,107.65202367681725,415,sell,NVDA
2023-01-01 00:03:45,107.43989643379084,787,buy,NVDA
2023-01-01 00:03:46,114.73010554752446,895,buy,NVDA
2023-01-01 00:03:47,108.93097724666761,692,sell,NVDA
2023-01-01 00:03:48,113.92046555177113,213,sell,NVDA
2023-01-01 00:03:49,111.31138625997264,139,sell,NVDA
2023-01-01 00:03:50,112.94811303541648,400,buy,NVDA
2023-01-01 00:03:51,110.02637093105191,323,sell,NVDA
2023-01-01 00:03:52,110.76903884626358,417,buy,NVDA
2023-01-01 00:03:53,109.92517693818864,448,sell,NVDA
2023-01-01 00:03:54,106.95242987798045,214,sell,NVDA
2023-01-01 00:03:55,112.22452115261505,797,buy,NVDA
2023-01-01 00:03:56,107.80772362440855,422,buy,NVDA
2023-01-01 00:03:57,105.24315966431453,667,sell,NVDA
2023-01-01 00:03:58,111.45472295907167,139,sell,NVDA
2023-01-01 00:03:59,106.77110679407049,965,sell,NVDA
2023-01-01 00:04:00,114.40458584352915,139,buy,NVDA
2023-01-01 00:04:01,114.53928577002587,958,buy,NVDA
2023-01-01 00:04:02,114.14864390220448,848,buy,NVDA
2023-01-01 00:04:03,108.70158700255445,388,buy,NVDA
2023-01-01 00:04:04,105.15456616528867,361,buy,NVDA
2023-01-01 00:04:05,114.28318562587725,315,buy,NVDA
2023-01-01 00:04:06,109.28184148317314,246,sell,NVDA
2023-01-01 00:04:07,114.6665481904367,435,sell,NVDA
2023-01-01 00:04:08,114.63619977089253,267,buy,NVDA
2023-01-01 00:04:09,113.5300945546736,191,sell,NVDA
2023-01-01 00:04:10,107.94448892069586,452,sell,NVDA
2023-01-01 00:04:11,108.85097728601926,670,buy,NVDA
2023-01-01 00:04:12,113.51136671516856,670,sell,NVDA
2023-01-01 00:04:13,108.16922005156277,915,buy,NVDA
2023-01-01 00:04:14,106.69492746686092,780,buy,NVDA
2023-01-01 00:04:15,110.5680126245835,880,sell,NVDA
2023-01-01 00:04:16,114.36154774160781,462,buy,NVDA
2023-01-01 00:04:17,111.96029796674974,656,buy,NVDA
2023-01-01 00:04:18,110.70061170089365,444,buy,NVDA
2023-01-01 00:04:19,105.97176493770769,792,buy,NVDA
2023-01-01 00:04:20,111.1500722669917,269,buy,NVDA
2023-01-01 00:04:21,114.90053850104263,455,buy,NVDA
2023-01-01 00:04:22,106.40084015236523,290,buy,NVDA
2023-01-01 00:04:23,110.18329652363737,766,buy,NVDA
2023-01-01 00:04:24,113.77373071927956,521,sell,NVDA
2023-01-01 00:04:25,112.40768617754205,799,sell,NVDA
2023-01-01 00:04:26,111.97015740995268,106,sell,NVDA
2023-01-01 00:04:27,112.02484083987109,232,buy,NVDA
2023-01-01 00:04:28,108.59491151219756,846,buy,NVDA
2023-01-01 00:04:29,107.93591844264493,656,sell,NVDA
2023-01-01 00:04:30,113.09361155478514,925,sell,NVDA
2023-01-01 00:04:31,113.1011339467918,860,sell,NVDA
2023-01-01 00:04:32,113.67072318580104,130,buy,NVDA
2023-01-01 00:04:33,114.1324055255647,634,sell,NVDA
2023-01-01 00:04:34,110.11342398860938,525,sell,NVDA
2023-01-01 00:04:35,110.015162946872,493,buy,NVDA
2023-01-01 00:04:36,112.98295178966775,771,sell,NVDA
2023-01-01 00:04:37,111.49963930777766,462,buy,NVDA
2023-01-01 00:04:38,112.01966877257703,536,buy,NVDA
2023-01-01 00:04:39,112.957926694361,769,buy,NVDA
2023-01-01 00:04:40,113.90005341817566,650,sell,NVDA
2023-01-01 00:04:41,108.37995156851535,181,sell,NVDA
2023-01-01 00:04:42,108.75582952639944,455,buy,NVDA
2023-01-01 00:04:43,105.93981939840869,357,sell,NVDA
2023-01-01 00:04:44,110.78280140996173,817,sell,NVDA
2023-01-01 00:04:45,105.35942273796742,688,sell,NVDA
2023-01-01 00:04:46,109.6559801813246,623,sell,NVDA
2023-01-01 00:04:47,110.42644634707577,394,buy,NVDA
2023-01-01 00:04:48,107.86541252128285,323,sell,NVDA
2023-01-01 00:04:49,110.9083326056901,624,buy,NVDA
2023-01-01 00:04:50,105.3050024993905,145,buy,NVDA
2023-01-01 00:04:51,105.37348188749215,766,sell,NVDA
2023-01-01 00:04:52,113.22600560659659,212,buy,NVDA
2023-01-01 00:04:53,108.60190641411263,332,sell,NVDA
2023-01-01 00:04:54,106.27060512651884,116,sell,NVDA
2023-01-01 00:04:55,110.22243260054805,459,buy,NVDA
2023-01-01 00:04:56,112.69993553098611,322,buy,NVDA
2023-01-01 00:04:57,107.15821027496843,965,buy,NVDA
2023-01-01 00:04:58,111.22890475819,799,buy,NVDA
2023-01-01 00:04:59,105.85347464993768,547,sell,NVDA
2023-01-01 00:05:00,105.51681721168607,955,sell,NVDA
2023-01-01 00:05:01,110.31354631568148,464,sell,NVDA
2023-01-01 00:05:02,110.40635121610106,774,buy,NVDA
2023-01-01 00:05:03,111.37429901498207,425,buy,NVDA
2023-01-01 00:05:04,112.26091333722661,566,buy,NVDA
2023-01-01 00:05:05,114.75852079462534,513,sell,NVDA
2023-01-01 00:05:06,110.16300348301195,554,buy,NVDA
2023-01-01 00:05:07,108.22956472941246,685,sell,NVDA
2023-01-01 00:05:08,112.95186194768704,332,buy,NVDA
2023-01-01 00:05:09,107.70832251262074,323,sell,NVDA
2023-01-01 00:05:10,109.38971420705636,930,sell,NVDA
2023-01-01 00:05:11,105.78456381342266,511,buy,NVDA
2023-01-01 00:05:12,105.25350743415457,671,buy,NVDA
2023-01-01 00:05:13,114.62648414677925,434,sell,NVDA
2023-01-01 00:05:14,113.35980120512205,321,sell,NVDA
2023-01-01 00:05:15,111.95974206093697,136,buy,NVDA
2023-01-01 00:05:16,109.0895294441427,377,buy,NVDA
2023-01-01 00:05:17,106.73294320070846,295,sell,NVDA
2023-01-01 00:05:18,106.56437042671087,963,buy,NVDA
2023-01-01 00:05:19,107.50242898164595,583,sell,NVDA
2023-01-01 00:05:20,110.4922666470612,341,sell,NVDA
2023-01-01 00:05:21,112.14595922700062,423,buy,NVDA
2023-01-01 00:05:22,111.60197376717731,830,buy,NVDA
2023-01-01 00:05:23,107.79933896945943,291,buy,NVDA
2023-01-01 00:05:24,114.54865280663194,116,buy,NVDA
2023-01-01 00:05:25,112.37896916695769,623,buy,NVDA
2023-01-01 00:05:26,110.54354052511401,500,sell,NVDA
2023-01-01 00:05:27,111.11720746234352,985,sell,NVDA
2023-01-01 00:05:28,109.1960006242779,804,buy,NVDA
2023-01-01 00:05:29,107.47730989501157,121,buy,NVDA
2023-01-01 00:05:30,108.55972678651261,573,buy,NVDA
2023-01-01 00:05:31,112.5784611046437,219,sell,NVDA
2023-01-01 00:05:32,105.14393488629756,309,buy,NVDA
2023-01-01 00:05:33,106.16072640506916,405,buy,NVDA
2023-01-01 00:05:34,105.46002642021753,369,sell,NVDA
2023-01-01 00:05:35,105.40728802318971,803,sell,NVDA
2023-01-01 00:05:36,113.55460584011007,786,buy,NVDA
2023-01-01 00:05:37,112.03657859380024,384,buy,NVDA
2023-01-01 00:05:38,109.74173829087326,815,buy,NVDA
2023-01-01 00:05:39,105.97834160651001,775,sell,NVDA
2023-01-01 00:05:40,109.91615875116833,862,buy,NVDA
2023-01-01 00:05:41,109.73471770780566,326,buy,NVDA
2023-01-01 00:05:42,106.73201869910015,480,buy,NVDA
2023-01-01 00:05:43,109.33851649237972,559,sell,NVDA
2023-01-01 00:05:44,108.98504734397373,106,sell,NVDA
2023-01-01 00:05:45,111.15850098052216,128,buy,NVDA
2023-01-01 00:05:46,111.35093650867644,132,buy,NVDA
2023-01-01 00:05:47,105.45304009772045,745,sell,NVDA
2023-01-01 00:05:48,108.74612614626471,978,sell,NVDA
2023-01-01 00:05:49,111.25859915714236,178,sell,NVDA
2023-01-01 00:05:50,110.03136258580088,558,sell,NVDA
2023-01-01 00:05:51,113.56489841188322,669,sell,NVDA
2023-01-01 00:05:52,111.58693631618945,637,sell,NVDA
2023-01-01 00:05:53,106.6293442708143,581,sell,NVDA
2023-01-01 00:05:54,105.70568747400429,529,sell,NVDA
2023-01-01 00:05:55,111.42419278206316,837,sell,NVDA
2023-01-01 00:05:56,105.26511310541622,384,buy,NVDA
2023-01-01 00:05:57,110.85775581273464,615,buy,NVDA
2023-01-01 00:05:58,114.40230241424958,198,buy,NVDA
2023-01-01 00:05:59,110.75474177875878,496,sell,NVDA
2023-01-01 00:06:00,108.88169926206523,588,buy,NVDA
2023-01-01 00:06:01,111.43288218442353,138,sell,NVDA
2023-01-01 00:06:02,109.58252890491516,370,sell,NVDA
2023-01-01 00:06:03,110.45616789315935,986,buy,NVDA
2023-01-01 00:06:04,114.41464808776524,896,sell,NVDA
2023-01-01 00:06:05,108.86102637800774,256,buy,NVDA
2023-01-01 00:06:06,114.61190563823914,174,buy,NVDA
2023-01-01 00:06:07,114.05350641956063,983,buy,NVDA
2023-01-01 00:06:08,106.95791134789296,899,sell,NVDA
2023-01-01 00:06:09,105.69361300875165,229,buy,NVDA
2023-01-01 00:06:10,106.00778001377427,786,sell,NVDA
2023-01-01 00:06:11,105.1822182565155,183,buy,NVDA
2023-01-01 00:06:12,105.94442960755929,121,buy,NVDA
2023-01-01 00:06:13,111.83006773416356,558,buy,NVDA
2023-01-01 00:06:14,105.71188648460229,638,sell,NVDA
2023-01-01 00:06:15,108.18975630293761,806,sell,NVDA
2023-01-01 00:06:16,113.44875310969455,948,sell,NVDA
2023-01-01 00:06:17,105.23271935735826,481,buy,NVDA
2023-01-01 00:06:18,113.14468482588936,847,buy,NVDA
2023-01-01 00:06:19,107.818547747734,539,sell,NVDA
2023-01-01 00:06:20,106.18164827621656,703,sell,NVDA
2023-01-01 00:06:21,111.96737165364151,120,sell,NVDA
2023-01-01 00:06:22,111.28942846779884,402,sell,NVDA
2023-01-01 00:06:23,113.77472013527053,968,sell,NVDA
2023-01-01 00:06:24,112.35071043803886,183,sell,NVDA
2023-01-01 00:06:25,113.03480930384849,873,buy,NVDA
2023-01-01 00:06:26,107.82034572571307,758,sell,NVDA
2023-01-01 00:06:27,106.77439543779722,552,buy,NVDA
2023-01-01 00:06:28,112.50614751640859,486,buy,NVDA
2023-01-01 00:06:29,113.06834739267264,606,sell,NVDA
2023-01-01 00:06:30,114.90505142000673,356,sell,NVDA
2023-01-01 00:06:31,109.12617676911427,669,buy,NVDA
2023-01-01 00:06:32,108.72018085792783,991,sell,NVDA
2023-01-01 00:06:33,112.76412960741997,626,sell,NVDA
2023-01-01 00:06:34,108.40803540253017,261,buy,NVDA
2023-01-01 00:06:35,114.30757325603565,262,buy,NVDA
2023-01-01 00:06:36,113.58412751843012,931,buy,NVDA
2023-01-01 00:06:37,109.28994027375018,892,sell,NVDA
2023-01-01 00:06:38,112.50871067791498,891,buy,NVDA
2023-01-01 00:06:39,112.54542874084683,623,sell,NVDA
2023-01-01 00:06:40,106.03123868835932,885,buy,NVDA
2023-01-01 00:06:41,114.02552906679567,370,buy,NVDA
2023-01-01 00:06:42,110.05252372447858,591,buy,NVDA
2023-01-01 00:06:43,113.26457466107742,307,sell,NVDA
2023-01-01 00:06:44,108.20049601030611,638,sell,NVDA
2023-01-01 00:06:45,113.95523228496201,683,buy,NVDA
2023-01-01 00:06:46,108.89201678734163,159,buy,NVDA
2023-01-01 00:06:47,105.10837651480298,529,buy,NVDA
2023-01-01 00:06:48,114.05381976419264,756,sell,NVDA
2023-01-01 00:06:49,105.91286676786133,704,buy,NVDA
2023-01-01 00:06:50,108.19313637590415,408,sell,NVDA
2023-01-01 00:06:51,114.50061967050804,619,buy,NVDA
2023-01-01 00:06:52,114.50607146937556,690,buy,NVDA
2023-01-01 00:06:53,110.73437888123286,126,buy,NVDA
2023-01-01 00:06:54,111.31837212169799,785,buy,NVDA
2023-01-01 00:06:55,109.4844552197832,661,buy,NVDA
2023-01-01 00:06:56,107.93210771698064,298,buy,NVDA
2023-01-01 00:06:57,108.28664545369917,486,sell,NVDA
2023-01-01 00:06:58,111.72518456077039,448,buy,NVDA
2023-01-01 00:06:59,112.5237452943768,792,sell,NVDA
2023-01-01 00:07:00,112.91579043725848,635,buy,NVDA
2023-01-01 00:07:01,112.89618142794554,927,buy,NVDA
2023-01-01 00:07:02,105.91206103048691,477,sell,NVDA
2023-01-01 00:07:03,109.94420304702581,998,buy,NVDA
2023-01-01 00:07:04,105.57558760016644,657,sell,NVDA
2023-01-01 00:07:05,110.49528882323736,626,sell,NVDA
2023-01-01 00:07:06,109.41530501373377,252,buy,NVDA
2023-01-01 00:07:07,113.877041827583,833,sell,NVDA
2023-01-01 00:07:08,108.50915012552079,305,sell,NVDA
2023-01-01 00:07:09,106.17067016427606,554,buy,NVDA
2023-01-01 00:07:10,106.42991682052836,372,sell,NVDA
2023-01-01 00:07:11,112.61510631717472,993,buy,NVDA
2023-01-01 00:07:12,111.18218063316262,335,buy,NVDA
2023-01-01 00:07:13,106.0112267612279,951,buy,NVDA
2023-01-01 00:07:14,105.84106806114997,839,buy,NVDA
2023-01-01 00:07:15,112.0096913145912,620,sell,NVDA
2023-01-01 00:07:16,105.72763006364194,777,buy,NVDA
2023-01-01 00:07:17,113.21860059290356,930,buy,NVDA
2023-01-01 00:07:18,112.06242227156497,825,sell,NVDA
2023-01-01 00:07:19,105.813487806419,600,buy,NVDA
2023-01-01 00:07:20,105.84837714085192,216,buy,NVDA
2023-01-01 00:07:21,114.86639578501175,485,sell,NVDA
2023-01-01 00:07:22,108.74270795756121,443,sell,NVDA
2023-01-01 00:07:23,108.70642147066891,683,sell,NVDA
2023-01-01 00:07:24,113.12799567257503,494,sell,NVDA
2023-01-01 00:07:25,114.47248577383859,163,sell,NVDA
2023-01-01 00:07:26,114.86001063822872,816,sell,NVDA
2023-01-01 00:07:27,112.53378185258941,820,sell,NVDA
2023-01-01 00:07:28,108.76259585530916,171,buy,NVDA
2023-01-01 00:07:29,105.83500716698668,888,sell,NVDA
2023-01-01 00:07:30,112.77146915927437,373,sell,NVDA
2023-01-01 00:07:31,110.58404249735806,419,sell,NVDA
2023-01-01 00:07:32,109.24222009246976,437,buy,NVDA
2023-01-01 00:07:33,114.06354385094735,465,buy,NVDA
2023-01-01 00:07:34,106.11197482306152,594,sell,NVDA
2023-01-01 00:07:35,109.92625104290859,706,sell,NVDA
2023-01-01 00:07:36,105.11353644767419,265,sell,NVDA
2023-01-01 00:07:37,109.68660641994126,643,buy,NVDA
2023-01-01 00:07:38,105.56303275681837,110,buy,NVDA
2023-01-01 00:07:39,106.18817916268073,400,sell,NVDA
2023-01-01 00:07:40,106.17526246777105,828,buy,NVDA
2023-01-01 00:07:41,111.49210302116063,900,sell,NVDA
2023-01-01 00:07:42,112.46044879265423,201,buy,NVDA
2023-01-01 00:07:43,110.8336876509716,524,buy,NVDA
2023-01-01 00:07:44,114.62172548474541,491,sell,NVDA
2023-01-01 00:07:45,108.74870579523704,878,sell,NVDA
2023-01-01 00:07:46,107.8571208628186,313,sell,NVDA
2023-01-01 00:07:47,113.6859912818946,790,sell,NVDA
2023-01-01 00:07:48,107.23595838519452,187,buy,NVDA
2023-01-01 00:07:49,114.6322253944061,652,buy,NVDA
2023-01-01 00:07:50,105.12154474689817,500,buy,NVDA
2023-01-01 00:07:51,114.6987882670764,687,sell,NVDA
2023-01-01 00:07:52,105.43159911950576,988,buy,NVDA
2023-01-01 00:07:53,113.91143113698071,145,sell,NVDA
2023-01-01 00:07:54,110.277011090863,771,buy,NVDA
2023-01-01 00:07:55,114.929647961193,562,sell,NVDA
2023-01-01 00:07:56,105.73796564735399,691,sell,NVDA
2023-01-01 00:07:57,110.53854284401321,409,buy,NVDA
2023-01-01 00:07:58,114.69302535619099,185,sell,NVDA
2023-01-01 00:07:59,110.2309784417015,191,sell,NVDA
2023-01-01 00:08:00,111.29398638135262,759,buy,NVDA
2023-01-01 00:08:01,111.95748688984617,772,sell,NVDA
2023-01-01 00:08:02,109.54541064767773,813,sell,NVDA
2023-01-01 00:08:03,111.27558080084063,341,sell,NVDA
2023-01-01 00:08:04,110.843143119231,964,buy,NVDA
2023-01-01 00:08:05,114.01158010490988,101,buy,NVDA
2023-01-01 00:08:06,105.45446380341458,324,sell,NVDA
2023-01-01 00:08:07,107.80963189592231,900,buy,NVDA
2023-01-01 00:08:08,114.5041148407656,844,sell,NVDA
2023-01-01 00:08:09,113.90263783890916,688,sell,NVDA
2023-01-01 00:08:10,109.55656752785713,215,sell,NVDA
2023-01-01 00:08:11,111.20132597801536,765,sell,NVDA
2023-01-01 00:08:12,107.77381182981132,202,sell,NVDA
2023-01-01 00:08:13,106.88121159723761,293,buy,NVDA
2023-01-01 00:08:14,109.63698404939981,265,sell,NVDA
2023-01-01 00:08:15,108.53352228026053,970,buy,NVDA
2023-01-01 00:08:16,110.83656111850873,189,buy,NVDA
2023-01-01 00:08:17,105.77734636964985,785,sell,NVDA
2023-01-01 00:08:18,114.74394807666167,221,sell,NVDA
2023-01-01 00:08:19,114.86210744479602,242,buy,NVDA
2023-01-01 00:08:20,111.98161714019746,205,buy,NVDA
2023-01-01 00:08:21,110.3609636634412,986,buy,NVDA
2023-01-01 00:08:22,108.09527616286327,527,sell,NVDA
2023-01-01 00:08:23,113.13795019706949,404,buy,NVDA
2023-01-01 00:08:24,111.84731172553879,971,sell,NVDA
2023-01-01 00:08:25,106.62616939344892,416,sell,NVDA
2023-01-01 00:08:26,114.10927184493842,734,sell,NVDA
2023-01-01 00:08:27,113.2253724292317,108,buy,NVDA
2023-01-01 00:08:28,114.49799913291923,873,sell,NVDA
2023-01-01 00:08:29,112.2571950838836,172,sell,NVDA
2023-01-01 00:08:30,111.1341519593579,458,sell,NVDA
2023-01-01 00:08:31,109.18243036290619,322,sell,NVDA
2023-01-01 00:08:32,114.32728483354013,515,sell,NVDA
2023-01-01 00:08:33,113.66063889500408,652,buy,NVDA
2023-01-01 00:08:34,105.45218670106189,469,sell,NVDA
2023-01-01 00:08:35,105.26366974497252,815,sell,NVDA
2023-01-01 00:08:36,108.76463366878049,363,buy,NVDA
2023-01-01 00:08:37,113.10553330781833,939,sell,NVDA
2023-01-01 00:08:38,114.87276129314944,789,buy,NVDA
2023-01-01 00:08:39,106.50416891103528,959,sell,NVDA
2023-01-01 00:08:40,110.94130715352135,417,buy,NVDA
2023-01-01 00:08:41,108.80890856631021,183,buy,NVDA
2023-01-01 00:08:42,114.69914397814603,417,sell,NVDA
2023-01-01 00:08:43,113.42118923135709,210,sell,NVDA
2023-01-01 00:08:44,113.38328704711138,350,sell,NVDA
2023-01-01 00:08:45,109.68693159794971,482,buy,NVDA
2023-01-01 00:08:46,109.14819502337666,106,buy,NVDA
2023-01-01 00:08:47,107.73407071930706,558,buy,NVDA
2023-01-01 00:08:48,105.56375496650926,183,sell,NVDA
2023-01-01 00:08:49,113.64722376255054,307,buy,NVDA
2023-01-01 00:08:50,113.12901009130077,999,buy,NVDA
2023-01-01 00:08:51,114.9971767328613,489,sell,NVDA
2023-01-01 00:08:52,114.96636837073905,413,buy,NVDA
2023-01-01 00:08:53,110.55431705602628,121,buy,NVDA
2023-01-01 00:08:54,112.6898741518051,509,sell,NVDA
2023-01-01 00:08:55,114.44765729882428,994,buy,NVDA
2023-01-01 00:08:56,113.49647390677411,614,sell,NVDA
2023-01-01 00:08:57,107.47348101743198,226,sell,NVDA
2023-01-01 00:08:58,109.50544135310093,908,sell,NVDA
2023-01-01 00:08:59,106.29159415151494,799,sell,NVDA
2023-01-01 00:09:00,114.54051027258723,973,sell,NVDA
2023-01-01 00:09:01,111.0617463445088,113,buy,NVDA
2023-01-01 00:09:02,107.28642805503463,111,buy,NVDA
2023-01-01 00:09:03,111.71700684405857,186,sell,NVDA
2023-01-01 00:09:04,111.18128240457895,623,sell,NVDA
2023-01-01 00:09:05,108.58162718032841,636,buy,NVDA
2023-01-01 00:09:06,106.13557592199629,400,sell,NVDA
2023-01-01 00:09:07,111.71573195592799,342,sell,NVDA
2023-01-01 00:09:08,110.20307700903794,221,sell,NVDA
2023-01-01 00:09:09,112.7231839173564,246,buy,NVDA
2023-01-01 00:09:10,110.20163501111993,666,buy,NVDA
2023-01-01 00:09:11,113.5218150031854,849,sell,NVDA
2023-01-01 00:09:12,110.51906838774485,455,sell,NVDA
2023-01-01 00:09:13,110.60937971535387,784,buy,NVDA
2023-01-01 00:09:14,113.76653602658345,832,buy,NVDA
2023-01-01 00:09:15,109.03482866212397,730,sell,NVDA
2023-01-01 00:09:16,106.3401522845064,408,sell,NVDA
2023-01-01 00:09:17,105.2878267631334,794,buy,NVDA
2023-01-01 00:09:18,112.5513725567362,387,buy,NVDA
2023-01-01 00:09:19,111.20309551353465,406,buy,NVDA
2023-01-01 00:09:20,112.04079768099224,911,sell,NVDA
2023-01-01 00:09:21,107.12964161508911,693,buy,NVDA
2023-01-01 00:09:22,106.3637147558677,822,sell,NVDA
2023-01-01 00:09:23,105.14544665667881,761,buy,NVDA
2023-01-01 00:09:24,108.50587558806598,648,buy,NVDA
2023-01-01 00:09:25,110.89917686854633,451,buy,NVDA
2023-01-01 00:09:26,108.92244045099733,411,buy,NVDA
2023-01-01 00:09:27,109.37474922023729,972,sell,NVDA
2023-01-01 00:09:28,114.04158694493748,158,sell,NVDA
2023-01-01 00:09:29,108.482554670233,742,buy,NVDA
2023-01-01 00:09:30,110.1398948915981,813,sell,NVDA
2023-01-01 00:09:31,112.83653012741144,854,buy,NVDA
2023-01-01 00:09:32,108.9654278232127,134,buy,NVDA
2023-01-01 00:09:33,111.22086700227874,544,buy,NVDA
2023-01-01 00:09:34,113.62363708746746,192,buy,NVDA
2023-01-01 00:09:35,114.49520623657642,306,sell,NVDA
2023-01-01 00:09:36,106.47073480929038,452,buy,NVDA
2023-01-01 00:09:37,114.26587625161494,431,buy,NVDA
2023-01-01 00:09:38,109.92116293079538,916,sell,NVDA
2023-01-01 00:09:39,107.58244388298958,961,buy,NVDA
2023-01-01 00:09:40,109.59135756238261,824,buy,NVDA
2023-01-01 00:09:41,114.80032575285477,258,buy,NVDA
2023-01-01 00:09:42,109.9261809399287,123,sell,NVDA
2023-01-01 00:09:43,108.28751610287509,503,buy,NVDA
2023-01-01 00:09:44,111.33400854316726,904,sell,NVDA
2023-01-01 00:09:45,107.40145618778193,615,buy,NVDA
2023-01-01 00:09:46,105.75863328108665,831,buy,NVDA
2023-01-01 00:09:47,106.2887972191065,463,sell,NVDA
2023-01-01 00:09:48,106.28045838957773,481,buy,NVDA
2023-01-01 00:09:49,106.51902693512294,631,buy,NVDA
2023-01-01 00:09:50,106.3882717264941,251,sell,NVDA
2023-01-01 00:09:51,111.40874744803214,661,sell,NVDA
2023-01-01 00:09:52,106.81880084399145,788,sell,NVDA
2023-01-01 00:09:53,108.45667283323863,707,sell,NVDA
2023-01-01 00:09:54,113.96788409906011,716,sell,NVDA
2023-01-01 00:09:55,109.73961640262873,519,buy,NVDA
2023-01-01 00:09:56,111.67557738521027,349,sell,NVDA
2023-01-01 00:09:57,106.7231987120163,216,buy,NVDA
2023-01-01 00:09:58,106.92289018808671,965,buy,NVDA
2023-01-01 00:09:59,105.4086861626648,611,buy,NVDA
